day,month,date,county,state,county_state,device_count,distance_traveled_from_home,completely_home_device_count,median_home_dwell_time,unemp_rate_perc
31,1,1/31/20,Walton,GA,Walton GA,8033,458987,1039,30628,3.1
31,1,1/31/20,Ware,GA,Ware GA,2110,224632,328,19446,3.8
31,1,1/31/20,Warren,GA,Warren GA,228,98397,35,2756,4.2
31,1,1/31/20,Washington,GA,Washington GA,961,148827,163,9062,4.5
31,1,1/31/20,Wayne,GA,Wayne GA,2049,231719,337,15202,4.1
31,1,1/31/20,Webster,GA,Webster GA,116,49385,13,1313,4.7
31,1,1/31/20,Wheeler,GA,Wheeler GA,366,100905,45,4020,7.5
31,1,1/31/20,White,GA,White GA,2234,132205,349,9579,2.6
31,1,1/31/20,Whitfield,GA,Whitfield GA,5806,544003,824,44573,5.7
31,1,1/31/20,Wilcox,GA,Wilcox GA,466,154716,70,3900,4.2
31,1,1/31/20,Wilkes,GA,Wilkes GA,481,224628,87,7225,5.1
31,1,1/31/20,Wilkinson,GA,Wilkinson GA,596,202187,95,6118,3.8
31,1,1/31/20,Worth,GA,Worth GA,1178,275945,169,9488,3.7
31,1,1/31/20,Hawaii,HI,Hawaii HI,7449,9461762,1332,64470,3.5
31,1,1/31/20,Honolulu,HI,Honolulu HI,39881,8206326,5949,390920,2.8
31,1,1/31/20,Kauai,HI,Kauai HI,2900,18004716,463,27998,3
31,1,1/31/20,Maui,HI,Maui HI,7515,13371882,1158,62787,2.8
31,1,1/31/20,Adair,IA,Adair IA,593,108559,74,6255,2.9
31,1,1/31/20,Adams,IA,Adams IA,314,47047,42,2827,2.4
31,1,1/31/20,Allamakee,IA,Allamakee IA,605,201044,143,8128,5.7
31,1,1/31/20,Appanoose,IA,Appanoose IA,692,124852,143,8327,4.4
31,1,1/31/20,Audubon,IA,Audubon IA,289,94626,55,7039,3.4
31,1,1/31/20,Benton,IA,Benton IA,1990,388721,289,15575,3.9
31,1,1/31/20,Black Hawk,IA,Black Hawk IA,7003,574927,1080,65201,4.5
31,1,1/31/20,Boone,IA,Boone IA,1674,231101,224,13905,3.2
31,1,1/31/20,Bremer,IA,Bremer IA,1552,239266,215,16403,3.3
31,1,1/31/20,Buchanan,IA,Buchanan IA,1396,171193,179,14280,4.1
31,1,1/31/20,Buena Vista,IA,Buena Vista IA,977,156529,185,10487,2.6
31,1,1/31/20,Butler,IA,Butler IA,858,241866,139,8408,4.6
31,1,1/31/20,Calhoun,IA,Calhoun IA,679,190200,102,7187,3.3
31,1,1/31/20,Carroll,IA,Carroll IA,1760,150239,237,16512,2.3
31,1,1/31/20,Cass,IA,Cass IA,1013,164996,149,10180,3.8
31,1,1/31/20,Cedar,IA,Cedar IA,1403,328301,244,14585,3.7
31,1,1/31/20,Cerro Gordo,IA,Cerro Gordo IA,2349,256914,370,28266,3.5
31,1,1/31/20,Cherokee,IA,Cherokee IA,810,113009,142,9556,3.7
31,1,1/31/20,Chickasaw,IA,Chickasaw IA,649,162625,104,9939,4.6
31,1,1/31/20,Clarke,IA,Clarke IA,549,143093,99,6070,4.3
31,1,1/31/20,Clay,IA,Clay IA,1094,112965,193,12415,3.9
31,1,1/31/20,Clayton,IA,Clayton IA,792,240883,153,13572,6.9
31,1,1/31/20,Clinton,IA,Clinton IA,2615,380127,462,33164,4.9
31,1,1/31/20,Crawford,IA,Crawford IA,912,170761,137,11863,5.7
31,1,1/31/20,Dallas,IA,Dallas IA,5774,491097,721,33595,2.5
31,1,1/31/20,Davis,IA,Davis IA,407,135719,57,5930,3.5
31,1,1/31/20,Decatur,IA,Decatur IA,487,101319,114,4360,3
31,1,1/31/20,Delaware,IA,Delaware IA,1165,197492,169,13810,3.4
31,1,1/31/20,Des Moines,IA,Des Moines IA,2211,229178,357,29298,5.4
31,1,1/31/20,Dickinson,IA,Dickinson IA,1143,128683,156,8009,5
31,1,1/31/20,Dubuque,IA,Dubuque IA,5891,621405,844,53833,4.1
31,1,1/31/20,Emmet,IA,Emmet IA,436,129034,68,4828,3.4
31,1,1/31/20,Fayette,IA,Fayette IA,1230,259541,241,15351,5.3
31,1,1/31/20,Floyd,IA,Floyd IA,859,198318,160,10318,5.3
31,1,1/31/20,Franklin,IA,Franklin IA,668,141357,105,6283,3.7
31,1,1/31/20,Fremont,IA,Fremont IA,524,130029,75,5481,2.5
31,1,1/31/20,Greene,IA,Greene IA,552,134662,106,5835,2.5
31,1,1/31/20,Grundy,IA,Grundy IA,907,157479,154,7350,3.6
31,1,1/31/20,Guthrie,IA,Guthrie IA,814,143216,134,7234,4.1
31,1,1/31/20,Hamilton,IA,Hamilton IA,1074,184362,189,11820,3.4
31,1,1/31/20,Hancock,IA,Hancock IA,900,170413,152,9472,3.2
31,1,1/31/20,Hardin,IA,Hardin IA,1140,199708,206,13695,4.3
31,1,1/31/20,Harrison,IA,Harrison IA,1078,224754,141,10402,3.1
31,1,1/31/20,Henry,IA,Henry IA,1329,174907,214,10224,3.8
31,1,1/31/20,Howard,IA,Howard IA,571,110430,89,7180,4.2
31,1,1/31/20,Humboldt,IA,Humboldt IA,600,111602,99,7651,3.9
31,1,1/31/20,Ida,IA,Ida IA,455,129174,62,3503,3.2
31,1,1/31/20,Iowa,IA,Iowa IA,1150,240512,176,9473,3.4
31,1,1/31/20,Jackson,IA,Jackson IA,1175,299159,200,16078,5
31,1,1/31/20,Jasper,IA,Jasper IA,2663,409120,368,25273,3.9
31,1,1/31/20,Jefferson,IA,Jefferson IA,881,111233,145,9696,2.9
31,1,1/31/20,Johnson,IA,Johnson IA,7722,425948,961,49495,2.4
31,1,1/31/20,Jones,IA,Jones IA,1285,258665,227,11459,5.2
31,1,1/31/20,Keokuk,IA,Keokuk IA,660,221395,99,9735,4.5
31,1,1/31/20,Kossuth,IA,Kossuth IA,910,269193,173,10124,3
31,1,1/31/20,Lee,IA,Lee IA,1927,296484,308,23439,4.9
31,1,1/31/20,Linn,IA,Linn IA,14386,924975,2072,98888,3.7
31,1,1/31/20,Louisa,IA,Louisa IA,604,194549,121,8875,4.4
31,1,1/31/20,Lucas,IA,Lucas IA,478,127405,82,6329,2.6
31,1,1/31/20,Lyon,IA,Lyon IA,560,164906,90,7668,2.7
31,1,1/31/20,Madison,IA,Madison IA,1260,165799,183,9666,5.1
31,1,1/31/20,Mahaska,IA,Mahaska IA,1468,142826,202,15197,3.3
31,1,1/31/20,Marion,IA,Marion IA,2359,267041,299,20083,3
31,1,1/31/20,Marshall,IA,Marshall IA,1956,316989,380,26553,7.6
31,1,1/31/20,Mills,IA,Mills IA,1033,202294,146,9048,2.8
31,1,1/31/20,Mitchell,IA,Mitchell IA,581,113715,76,7942,2.3
31,1,1/31/20,Monona,IA,Monona IA,626,184833,91,7399,4.2
31,1,1/31/20,Monroe,IA,Monroe IA,442,69600,72,5339,4.2
31,1,1/31/20,Montgomery,IA,Montgomery IA,741,155327,146,7808,3.3
31,1,1/31/20,Muscatine,IA,Muscatine IA,2202,295041,344,22994,3.6
31,1,1/31/20,O Brien,IA,O Brien IA,838,205814,135,9253,2.9
31,1,1/31/20,Osceola,IA,Osceola IA,344,94431,76,4631,2.6
31,1,1/31/20,Page,IA,Page IA,899,127848,148,11690,3.3
31,1,1/31/20,Palo Alto,IA,Palo Alto IA,681,99959,121,7502,2.9
31,1,1/31/20,Plymouth,IA,Plymouth IA,1771,252147,204,13742,2.8
31,1,1/31/20,Pocahontas,IA,Pocahontas IA,411,110366,87,5623,2.6
31,1,1/31/20,Polk,IA,Polk IA,27735,1867510,3850,203873,3.6
31,1,1/31/20,Pottawattamie,IA,Pottawattamie IA,6491,720615,945,69637,3.1
31,1,1/31/20,Poweshiek,IA,Poweshiek IA,1321,189644,207,12512,4.3
31,1,1/31/20,Ringgold,IA,Ringgold IA,336,76481,36,3757,3.1
31,1,1/31/20,Sac,IA,Sac IA,681,294002,116,8231,3.5
31,1,1/31/20,Scott,IA,Scott IA,9943,802371,1431,81342,4.3
31,1,1/31/20,Shelby,IA,Shelby IA,827,186669,128,10425,3
31,1,1/31/20,Sioux,IA,Sioux IA,2045,169997,329,15692,2.9
31,1,1/31/20,Story,IA,Story IA,5763,448210,749,41746,2.2
31,1,1/31/20,Tama,IA,Tama IA,952,359438,170,13032,5.1
31,1,1/31/20,Taylor,IA,Taylor IA,406,114577,61,6137,2.4
31,1,1/31/20,Union,IA,Union IA,954,95648,117,10780,4.2
31,1,1/31/20,Van Buren,IA,Van Buren IA,382,151776,68,6668,3.9
31,1,1/31/20,Wapello,IA,Wapello IA,2030,316986,306,23491,4.4
31,1,1/31/20,Warren,IA,Warren IA,3722,326598,458,23198,3.5
31,1,1/31/20,Washington,IA,Washington IA,1345,244572,205,13440,3.9
31,1,1/31/20,Wayne,IA,Wayne IA,309,90056,58,3894,3
31,1,1/31/20,Webster,IA,Webster IA,2011,292895,341,23251,3.7
31,1,1/31/20,Winnebago,IA,Winnebago IA,770,123285,134,9561,3.2
31,1,1/31/20,Winneshiek,IA,Winneshiek IA,924,407771,134,11380,5.1
31,1,1/31/20,Woodbury,IA,Woodbury IA,5689,844745,892,65824,3.6
31,1,1/31/20,Worth,IA,Worth IA,511,120788,84,6526,4.2
31,1,1/31/20,Wright,IA,Wright IA,865,82394,143,8121,3.1
31,1,1/31/20,Ada,ID,Ada ID,21205,1081120,3471,120740,2.8
31,1,1/31/20,Adams,ID,Adams ID,163,57513,48,1289,7.5
31,1,1/31/20,Bannock,ID,Bannock ID,3744,421954,700,38762,3.4
31,1,1/31/20,Bear Lake,ID,Bear Lake ID,286,138301,75,4532,4.2
31,1,1/31/20,Benewah,ID,Benewah ID,363,117448,91,4634,5.7
31,1,1/31/20,Bingham,ID,Bingham ID,2057,328638,427,19893,3.4
31,1,1/31/20,Blaine,ID,Blaine ID,752,137158,137,8077,3
31,1,1/31/20,Boise,ID,Boise ID,289,146711,69,3009,5.2
31,1,1/31/20,Bonner,ID,Bonner ID,1735,579105,378,21974,5.2
31,1,1/31/20,Bonneville,ID,Bonneville ID,5523,384920,1026,49583,2.9
31,1,1/31/20,Boundary,ID,Boundary ID,426,126362,104,7156,5.6
31,1,1/31/20,Butte,ID,Butte ID,144,55716,42,1439,3.7
31,1,1/31/20,Camas,ID,Camas ID,43,25291,10,649,3.2
31,1,1/31/20,Canyon,ID,Canyon ID,10429,869516,1954,61548,3.9
31,1,1/31/20,Caribou,ID,Caribou ID,359,102870,69,5196,3.7
31,1,1/31/20,Cassia,ID,Cassia ID,1054,193896,196,11326,2.9
31,1,1/31/20,Clark,ID,Clark ID,22,24540,7,181,5.3
31,1,1/31/20,Clearwater,ID,Clearwater ID,267,424281,61,6252,6.5
31,1,1/31/20,Custer,ID,Custer ID,203,96060,62,1754,5.7
31,1,1/31/20,Elmore,ID,Elmore ID,1205,1270550,265,9910,3.8
31,1,1/31/20,Franklin,ID,Franklin ID,593,140561,131,6901,2.6
31,1,1/31/20,Fremont,ID,Fremont ID,672,174631,125,7795,3.7
31,1,1/31/20,Gem,ID,Gem ID,928,190630,160,8327,4
31,1,1/31/20,Gooding,ID,Gooding ID,590,313560,136,6488,3.5
31,1,1/31/20,Idaho,ID,Idaho ID,610,500977,154,9125,5.5
31,1,1/31/20,Jefferson,ID,Jefferson ID,1348,287199,249,10462,3
31,1,1/31/20,Jerome,ID,Jerome ID,991,151056,203,11408,3.3
31,1,1/31/20,Kootenai,ID,Kootenai ID,8622,602936,1699,49170,4.7
31,1,1/31/20,Latah,ID,Latah ID,1610,323896,267,19000,2.9
31,1,1/31/20,Lemhi,ID,Lemhi ID,264,230677,81,4419,6.5
31,1,1/31/20,Lewis,ID,Lewis ID,122,64479,19,3599,6.9
31,1,1/31/20,Lincoln,ID,Lincoln ID,228,128485,36,2249,4.7
31,1,1/31/20,Madison,ID,Madison ID,2188,107532,211,11596,2.1
31,1,1/31/20,Minidoka,ID,Minidoka ID,927,167843,226,9144,3.2
31,1,1/31/20,Nez Perce,ID,Nez Perce ID,2014,706770,383,27395,3.6
31,1,1/31/20,Oneida,ID,Oneida ID,202,26032,37,2304,2.9
31,1,1/31/20,Owyhee,ID,Owyhee ID,500,172670,94,5480,4.7
31,1,1/31/20,Payette,ID,Payette ID,1064,117770,201,10051,4.2
31,1,1/31/20,Power,ID,Power ID,380,160089,72,4722,4.7
31,1,1/31/20,Shoshone,ID,Shoshone ID,611,419104,118,11359,7.1
31,1,1/31/20,Teton,ID,Teton ID,333,54432,52,2923,2.3
31,1,1/31/20,Twin Falls,ID,Twin Falls ID,3992,475818,664,33133,3.5
31,1,1/31/20,Valley,ID,Valley ID,429,126681,71,2352,4.5
31,1,1/31/20,Washington,ID,Washington ID,481,131190,119,6606,4.6
31,1,1/31/20,Adams,IL,Adams IL,3944,535277,633,42254,3.3
31,1,1/31/20,Alexander,IL,Alexander IL,267,177017,46,5401,5.6
31,1,1/31/20,Bond,IL,Bond IL,924,199014,124,11020,3.8
31,1,1/31/20,Boone,IL,Boone IL,3339,269703,532,19514,9.7
31,1,1/31/20,Brown,IL,Brown IL,338,49949,42,3695,2.2
31,1,1/31/20,Bureau,IL,Bureau IL,1929,458878,318,28973,5.5
31,1,1/31/20,Calhoun,IL,Calhoun IL,246,96241,31,3597,4.7
31,1,1/31/20,Carroll,IL,Carroll IL,882,289540,161,12596,4.7
31,1,1/31/20,Cass,IL,Cass IL,666,137702,132,8719,4.2
31,1,1/31/20,Champaign,IL,Champaign IL,9766,997234,1532,98621,3.4
31,1,1/31/20,Christian,IL,Christian IL,2128,268731,293,25001,5.1
31,1,1/31/20,Clark,IL,Clark IL,1001,240792,146,14279,4.6
31,1,1/31/20,Clay,IL,Clay IL,885,107104,134,7796,4.9
31,1,1/31/20,Clinton,IL,Clinton IL,2760,317301,376,22863,3.2
31,1,1/31/20,Coles,IL,Coles IL,2539,379205,359,33720,3.5
31,1,1/31/20,Cook,IL,Cook IL,205992,25506208,40321,2732761,3.6
31,1,1/31/20,Crawford,IL,Crawford IL,999,178119,156,13820,4.3
31,1,1/31/20,Cumberland,IL,Cumberland IL,622,190038,92,6932,3.4
31,1,1/31/20,De Kalb,IL,De Kalb IL,5596,520613,842,40290,4.5
31,1,1/31/20,De Witt,IL,De Witt IL,1214,231889,152,11021,4.2
31,1,1/31/20,Douglas,IL,Douglas IL,1170,255937,166,12832,3.3
31,1,1/31/20,Du Page,IL,Du Page IL,45262,3977026,6743,479741,2.8
31,1,1/31/20,Edgar,IL,Edgar IL,1037,168019,182,15032,4.1
31,1,1/31/20,Edwards,IL,Edwards IL,408,128971,65,6207,4.4
31,1,1/31/20,Effingham,IL,Effingham IL,1860,232446,288,16597,3.2
31,1,1/31/20,Fayette,IL,Fayette IL,1083,284720,151,15981,4.7
31,1,1/31/20,Ford,IL,Ford IL,860,258272,141,12532,4.6
31,1,1/31/20,Franklin,IL,Franklin IL,2669,425898,358,30477,5.2
31,1,1/31/20,Fulton,IL,Fulton IL,2096,504319,315,32972,6
31,1,1/31/20,Gallatin,IL,Gallatin IL,325,129194,74,4212,5
31,1,1/31/20,Greene,IL,Greene IL,635,288351,110,10054,4.2
31,1,1/31/20,Grundy,IL,Grundy IL,3914,352699,549,25052,5.1
31,1,1/31/20,Hamilton,IL,Hamilton IL,594,152854,96,7654,3.4
31,1,1/31/20,Hancock,IL,Hancock IL,953,395323,160,13483,4.8
31,1,1/31/20,Hardin,IL,Hardin IL,300,101022,78,4571,6.7
31,1,1/31/20,Henderson,IL,Henderson IL,463,198901,63,6137,5
31,1,1/31/20,Henry,IL,Henry IL,3066,520035,428,38599,5.1
31,1,1/31/20,Iroquois,IL,Iroquois IL,1758,509089,276,23237,5
31,1,1/31/20,Jackson,IL,Jackson IL,2577,391979,393,32367,3.5
31,1,1/31/20,Jasper,IL,Jasper IL,464,279901,74,8122,4.3
31,1,1/31/20,Jefferson,IL,Jefferson IL,2312,321706,356,23790,4.2
31,1,1/31/20,Jersey,IL,Jersey IL,1447,201537,221,12629,4.4
31,1,1/31/20,Jo Daviess,IL,Jo Daviess IL,1158,342592,210,17921,5.5
31,1,1/31/20,Johnson,IL,Johnson IL,769,169872,99,9094,5.8
31,1,1/31/20,Kane,IL,Kane IL,25609,1935502,4216,207250,4.7
31,1,1/31/20,Kankakee,IL,Kankakee IL,6428,633904,1001,58971,5.4
31,1,1/31/20,Kendall,IL,Kendall IL,8432,354552,1119,28605,3.5
31,1,1/31/20,Knox,IL,Knox IL,2807,434015,434,40853,4.8
